ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,KI_01,KI_01_SD_GR,KI_01_AG_GR,KI_02,KI_02_SD_GR,KI_02_AG_GR,KI_03,KI_03_SD_GR,KI_03_AG_GR,KI_04,KI_04_SD_GR,KI_04_AG_GR,KI_05,KI_05_SD_GR,KI_05_AG_GR,KI_16,KI_16_SD_GR,KI_16_AG_GR,KI_06,KI_06_SD_GR,KI_06_AG_GR,KI_17,KI_17_SD_GR,KI_17_AG_GR,KI_07,KI_07_SD_GR,KI_07_AG_GR,KI_08,KI_08_AG_GR,KI_14,KI_14_SD_GR,KI_14_AG_GR,KI_15,KI_15_SD_GR,KI_15_AG_GR,KI_09,KI_09_AG_GR,KI_10,KI_10_SD_GR,KI_10_AG_GR,KI_11,KI_11_AG_GR,KI_12,KI_12_SD_GR,KI_12_AG_GR,KI_13,KI_13_SD_GR,KI_13_AG_GR,KOM
202012,"06300524",Berlepschstraße,5670,"06",1.77,2,2,28.66,2,3,2,2,1,38.86,2,2,24.07,2,2,14.46,2,2,0.32,2,4,78.29,4,4,17.04,2,2,,,,,,,,,0,1,72.65,2,4,20.78,3,-0.02,2,3,5.19,2,5,gültig
202012,"06300525",Zehlendorf Süd,5616,"06",2.55,2,3,38.38,3,4,5.27,2,3,44.07,2,3,24.88,2,2,13.39,2,2,1.46,2,4,66.36,2,3,30.72,2,4,,,,,,,,,0,1,67.34,2,3,16.84,2,0.09,2,4,-1.88,2,3,gültig
202012,"06300526",Zehlendorf Mitte,3311,"06",0,1,1,26.74,2,3,3.55,2,2,46.64,2,3,32.04,2,3,16.91,2,3,-0.35,2,3,70,2,4,12.5,2,2,,,,,,,,,0,1,69.14,2,3,19.38,2,-0.04,2,3,6.21,2,5,gültig
202012,"06300527",Sundgauer Straße,8385,"06",0.68,1,1,30.03,2,4,3.53,2,2,52.33,2,3,28.9,2,2,14.68,2,2,0.68,2,4,69.05,2,3,13,2,2,,,,,,,,,0,1,66.22,2,3,18.91,2,-0.54,2,3,-1.61,2,3,gültig
202012,"06300528",Teltower Damm,11050,"06",1.21,2,2,23.45,2,3,1.05,1,1,39.37,2,2,23.38,2,2,11.02,2,2,0.18,2,4,64.53,2,3,11.15,1,2,,,,,,,,,0,1,72.21,2,4,15.37,2,1.35,2,4,3.88,2,4,gültig
202012,"06300629",Botanischer Garten,7088,"06",1.37,2,2,25.44,2,3,3.08,2,2,41.17,2,3,28.26,2,2,15.22,2,3,0.14,2,4,56.72,1,2,11.45,2,2,,,,,,,,,0,1,70.3,2,4,18.42,2,-0.01,2,3,-2.84,2,3,gültig
202012,"06300630",Hindenburgdamm,5612,"06",3.39,2,4,25.09,2,3,4.08,2,2,63.79,2,4,39.26,2,3,24.91,2,4,6.31,4,6,72.89,2,4,24.14,2,3,,,,,,,,,0,1,63.39,2,3,29.02,3,3.8,2,5,11.59,3,6,gültig
202012,"06300631",Goerzwerke,3152,"06",0,1,1,23.36,2,3,2.71,2,2,43.27,2,3,38.36,2,3,27.73,2,4,2.1,2,4,69.22,2,3,4.78,1,1,,,,,,,,,3.2,2,60.49,2,3,29.14,3,0.8,2,4,9.45,2,6,gültig
202012,"06300632",Schweizer Viertel,13747,"06",1.13,2,2,16.81,1,2,2.02,2,1,44.83,2,3,29.08,2,2,13.41,2,2,-0.29,2,3,69.63,2,3,14.11,2,2,,,,,,,,,0,1,65.67,2,3,21.59,3,0.65,2,4,2.57,2,4,gültig
202012,"06300633",Augustaplatz,12046,"06",2.14,2,3,24.43,2,3,2.45,2,1,39.14,2,2,25.53,2,2,13.76,2,2,0.4,2,4,64.27,2,3,18.89,2,2,,,,,,,,,0,1,69.56,2,3,16.45,2,-0.41,2,3,1.21,2,4,gültig
202012,"06300634",Lichterfelde West,8511,"06",0,1,1,20.87,1,3,2.24,2,1,38.49,2,2,24.25,2,2,12.85,2,2,0.26,2,4,61.7,2,3,11.1,1,2,,,,,,,,,0,1,69.9,2,3,16.11,2,0.38,2,4,2.14,2,4,gültig
202012,"06400735",Wannsee,10126,"06",0,1,1,19.98,1,2,1.66,2,1,34.45,2,2,22.65,2,2,12.23,2,2,0.47,2,4,67.29,2,3,6.8,1,1,,,,,,,,,0,1,70.03,2,4,22.94,3,0.16,2,4,-0.41,2,3,gültig
202012,"06400736",Düppel,5234,"06",0.75,1,1,25.44,2,3,2.72,2,2,32.26,2,2,21.07,2,2,8.62,1,2,-3.28,1,2,72.28,2,4,13.07,2,2,,,,,,,,,0,1,77.17,3,4,19.24,2,-2.07,2,3,6.35,2,5,gültig
202012,"06400737",Nikolassee,11498,"06",0.86,2,1,23.17,2,3,2.19,2,1,34.25,2,2,31.5,2,3,22.19,2,3,2.1,2,4,73.3,2,4,4.26,1,1,,,,,,,,,0,1,63.42,2,3,29.41,3,2.31,2,4,8.56,2,6,gültig
202012,"06400838",Krumme Lanke,7511,"06",0.42,1,1,20.11,1,3,1.47,2,1,30.59,1,2,18.84,1,2,9.03,1,2,-0.63,2,3,61.06,2,3,4.5,1,1,,,,,,,,,0,1,74.56,3,4,15.16,2,0.22,2,4,11.95,3,6,gültig
202012,"06400839",Fischerhüttenstraße,5278,"06",0,1,1,24.4,2,3,2.37,2,1,41.56,2,3,23.3,2,2,11.27,2,2,0.31,2,4,56.97,1,2,7.52,1,1,,,,,,,,,0,1,73.67,2,4,14.81,2,0.36,2,4,6.16,2,5,gültig
202012,"06400840",Fischtal,7266,"06",0,1,1,27.62,2,3,2.47,2,1,26.28,1,2,16.86,1,2,8.24,1,2,0.03,2,4,61.77,2,3,6.15,1,1,,,,,,,,,0,1,76.17,3,4,13.93,2,0.17,2,4,1.82,2,4,gültig
202012,"06400841",Zehlendorf Eiche,5958,"06",0,1,1,24.82,2,3,2.5,2,2,42.16,2,3,25.11,2,2,12.39,2,2,0.22,2,4,70.46,2,4,10.67,1,2,,,,,,,,,0,1,66.47,2,3,17.91,2,1.83,2,4,5.98,2,5,gültig
202012,"06400842",Hüttenweg,4810,"06",0,1,1,21.21,1,3,2.45,2,1,51.37,2,3,37.59,2,3,14.49,2,2,-0.1,2,3,71.59,2,4,3.86,1,1,,,,,,,,,0,1,60.11,2,3,19.77,2,1.32,2,4,4.63,2,5,gültig
202012,"06400843",Thielallee,4902,"06",0.67,1,1,18.93,1,2,1.43,2,1,40.1,2,3,30.62,2,3,18.28,2,3,-0.29,2,3,71.54,2,4,1.96,1,1,,,,,,,,,0,1,72.66,2,4,17.43,2,-0.62,2,3,5.33,2,5,gültig
202012,"06400844",Dahlem,7204,"06",0,1,1,19.21,1,2,1.18,2,1,49.43,2,3,32.57,2,3,17.35,2,3,0.18,2,4,68.16,2,3,7.61,1,1,,,,,,,,,0,1,66.21,2,3,20.94,3,1.55,2,4,13.07,3,6,gültig
202012,"07100101",Wittenbergplatz,9808,"07",3.47,2,4,30.16,2,4,12.15,2,5,71.2,2,4,49.01,2,4,28.52,2,4,-1.6,1,3,62.14,2,3,17.5,2,2,,,,,,,,,0,1,63.47,2,3,29.02,3,-0.22,2,3,-5.54,2,2,gültig
202012,"07100102",Kalckreuthstraße,8675,"07",5.95,3,5,25.87,2,3,19.34,4,5,73.65,3,4,51.05,3,4,33.58,3,5,-0.54,2,3,65.53,2,3,29.08,2,3,,,,,,,,,0,1,62.19,2,3,33.67,4,-0.44,2,3,-5.6,2,2,gültig
202012,"07100103",Frobenstraße,7712,"07",4.42,2,5,27.57,2,3,19.28,4,5,81.15,4,5,63.68,4,5,36.4,4,5,-1.08,1,3,74.39,3,4,32.73,2,4,,,,,,,,,62.05,4,68.26,2,3,23.27,3,-0.6,2,3,1.5,2,4,gültig
202012,"07100204",Barbarossaplatz,10468,"07",1.28,2,2,27.36,2,3,9.04,2,4,55.2,2,3,40.06,2,3,23.68,2,4,-0.39,2,3,60.02,2,3,14.03,2,2,,,,,,,,,0,1,66.4,2,3,25.02,3,-1.16,2,3,-3.65,2,3,gültig
202012,"07100205",Alvenslebenstraße,5257,"07",6.04,3,5,33.08,2,4,25.25,4,5,86.18,4,5,67.91,4,5,38.31,4,5,-2.97,1,2,73.78,3,4,35.68,2,4,,,,,,,,,78.66,5,72.33,2,4,21.27,3,-2.95,2,3,-2.17,2,3,gültig
202012,"07100206",Großgörschenstraße,8223,"07",2.23,2,3,27.78,2,3,25.35,4,5,60.05,2,4,49.01,2,4,29.27,2,4,-0.63,2,3,70.75,2,4,22.69,2,3,,,,,,,,,70.59,4,66.97,2,3,25.25,3,-0.9,2,3,-2.2,2,3,gültig
202012,"07200307",Bayerischer Platz,10578,"07",1.7,2,2,27.25,2,3,6.32,2,3,56.12,2,3,36.29,2,3,19.72,2,3,0.02,2,4,59.83,2,2,14.73,2,2,,,,,,,,,0,1,69.37,2,3,20.36,3,-0.39,2,3,-1.88,2,3,gültig
202012,"07200308",Volkspark (Rudolph-Wilde-Park),10501,"07",4.76,2,5,27.34,2,3,8.22,2,4,66.35,2,4,45.64,2,4,27.34,2,4,1.58,2,4,61.13,2,3,26.64,2,3,,,,,,,,,2.41,2,60.9,2,3,31.38,4,0.53,2,4,1.79,2,4,gültig
202012,"07200409",Belziger Straße,9460,"07",2.19,2,3,25.03,2,3,14.34,3,5,52.72,2,3,38.81,2,3,22.54,2,4,-0.82,2,3,59.24,2,2,13.57,2,2,,,,,,,,,3.79,2,68.95,2,3,24.55,3,-0.57,2,3,-7.03,2,2,gültig
202012,"07200410",Feurigstraße,5565,"07",5.64,3,5,25.43,2,3,14.34,3,5,70.41,2,4,54.3,3,4,30.44,2,5,-1.36,1,3,70.9,2,4,31.96,2,4,,,,,,,,,89.61,5,66.91,2,3,27.17,3,-0.71,2,3,-5.21,2,2,gültig
202012,"07200411",Julius-Leber-Brücke,2786,"07",3.38,2,4,28.03,2,3,14.45,3,5,59.46,2,3,44.54,2,3,26.38,2,4,-0.33,2,3,69.66,2,3,22.63,2,3,,,,,,,,,8.36,2,65.64,2,3,21.67,3,-2.14,2,3,-8.37,2,1,gültig
202012,"07200412",Schöneberger Linse,1094,"07",2.4,2,3,23.42,2,3,12.77,2,5,84.57,4,5,59.87,4,4,40.22,4,5,2.83,2,5,78.86,4,4,13.58,2,2,,,,,,,,,58.14,4,25.95,1,1,113.55,5,75.13,4,6,177.12,4,6,gültig
202012,"07200413",Cheruskerstraße,7886,"07",3.05,2,4,29.06,2,3,12.77,2,5,46.34,2,3,35.23,2,3,20.33,2,3,-0.31,2,3,55.77,1,2,14.9,2,2,,,,,,,,,27.71,3,65.93,2,3,24.68,3,-1.12,2,3,-7.87,2,2,gültig
202012,"07200414",Hohenfriedbergstraße,3736,"07",1.32,2,2,29.11,2,3,12.66,2,5,54.35,2,3,39.69,2,3,22.19,2,3,-1.12,1,3,65.5,2,3,14.68,2,2,,,,,,,,,85.17,5,62.49,2,3,25.31,3,-1.13,2,3,-6.66,2,2,gültig
202012,"07300515",Taunusstraße,6860,"07",1.5,2,2,23.7,2,3,4.54,2,2,41.94,2,3,25.92,2,2,12.74,2,2,-0.03,2,3,60.07,2,3,13.48,2,2,,,,,,,,,0,1,71.37,2,4,19.03,2,-1.21,2,3,-1.4,2,3,gültig
202012,"07300516",Odenwaldstraße,8839,"07",0.94,2,1,27.91,2,3,4.59,2,2,40.03,2,3,29.34,2,2,16.07,2,3,-0.28,2,3,62.54,2,3,10.05,1,2,,,,,,,,,0,1,69.28,2,3,21.14,3,-1.69,2,3,-5.9,2,2,gültig
202012,"07300517",Perelsplatz,8767,"07",1.23,2,2,24.04,2,3,4.57,2,2,42.41,2,3,30.16,2,3,17.25,2,3,1.58,2,4,57.47,2,2,11.55,2,2,,,,,,,,,0,1,68.36,2,3,26.65,3,0.62,2,4,-5.77,2,2,gültig
202012,"07300618",Ceciliengärten,9371,"07",1.29,2,2,23.95,2,3,4.96,2,2,44.24,2,3,32.47,2,3,16.95,2,3,-0.06,2,3,60.64,2,3,13.05,2,2,,,,,,,,,0,1,70.91,2,4,19.55,2,-0.57,2,3,1.63,2,4,gültig
202012,"07300619",Grazer Platz,12302,"07",3.14,2,4,28.27,2,3,8.98,2,4,63.05,2,4,44.62,2,3,23,2,4,0.39,2,4,67.16,2,3,25.01,2,3,,,,,,,,,0.13,2,70.3,2,4,19.96,2,-0.75,2,3,-2.31,2,3,gültig
202012,"07400720",Gontermannstraße,12038,"07",3.12,2,4,34.18,2,4,7.16,2,3,61.8,2,4,41.6,2,3,20.24,2,3,-0.08,2,3,64.94,2,3,23.7,2,3,,,,,,,,,0.33,2,71.44,2,4,18.32,2,-0.63,2,3,-4.01,2,2,gültig
202012,"07400721",Paradestraße,5464,"07",1.59,2,2,21.12,1,3,7.11,2,3,42.66,2,3,32.21,2,3,14.51,2,2,-13.92,1,1,63.3,2,3,19.35,2,2,,,,,,,,,0,1,74.98,3,4,49.01,5,-8.2,1,1,-9.83,2,1,gültig
202012,"07400822",Lindenhofsiedlung,2255,"07",1.8,2,2,36.87,2,4,7.44,2,3,37.12,2,2,22.04,2,2,9.8,1,2,0.38,2,4,61.09,2,3,21.81,2,3,,,,,,,,,22.57,2,61.98,2,3,15.27,2,0.87,2,4,5.72,2,5,gültig
202012,"07400823",Wittekindstraße,9832,"07",3.05,2,4,39.33,3,4,8.05,2,4,61.72,2,4,36.67,2,3,19.11,2,3,1.38,2,4,65.83,2,3,28.86,2,3,,,,,,,,,2.47,2,66.66,2,3,20.71,3,1.18,2,4,-1.17,2,3,gültig
202012,"07400824",Bosepark,7390,"07",2.8,2,3,22.08,1,3,8.08,2,4,59.87,2,3,40.57,2,3,23.61,2,4,1.33,2,4,63.38,2,3,23.83,2,3,,,,,,,,,3.76,2,60.78,2,3,28,3,-0.71,2,3,-4.42,2,2,gültig
202012,"07400825",Friedrich-Karl-Straße,7360,"07",2.64,2,3,32.77,2,4,8.07,2,4,62.17,2,4,42.32,2,3,23.79,2,4,1.32,2,4,62.71,2,3,21.88,2,3,,,,,,,,,0,1,66.66,2,3,23.5,3,0.26,2,4,-2.03,2,3,gültig
202012,"07400826",Marienhöhe,5114,"07",1.39,2,2,31.02,2,4,6.41,2,3,48.03,2,3,28.02,2,2,13.39,2,2,0.85,2,4,63.65,2,3,23.47,2,3,,,,,,,,,0,1,72.48,2,4,16.09,2,-0.34,2,3,-4.31,2,2,gültig
202012,"07400927",Rathaus Tempelhof,11104,"07",3.9,2,4,29.09,2,3,6.61,2,3,71.03,2,4,46.07,2,4,26.36,2,4,2.49,2,4,66.07,2,3,30.27,2,4,,,,,,,,,31.75,3,63.96,2,3,29.22,3,0.36,2,4,-1.33,2,3,gültig
202012,"07400928",Germaniagarten,3980,"07",5.98,3,5,37.14,3,4,19.24,4,5,84.34,4,5,57.16,3,4,36.01,3,5,0.49,2,4,55.13,1,2,32.89,2,4,,,,,,,,,100,6,55.99,1,2,30.33,4,-2.28,2,3,-11.58,1,1,gültig
202012,"07501029",Ringstraße,8138,"07",3.95,2,4,30.4,2,4,7.55,2,4,65.35,2,4,41.3,2,3,21.44,2,3,1.05,2,4,63.21,2,3,32.14,2,4,,,,,,,,,30.07,3,60.61,2,3,27.49,3,1.52,2,4,-2.37,2,3,gültig
202012,"07501030",Machonstraße,8890,"07",4.08,2,5,30.45,2,4,7.56,2,4,72.93,3,4,42.94,2,3,22.31,2,3,0.53,2,4,63.34,2,3,29.16,2,3,,,,,,,,,36.15,3,64.98,2,3,22.57,3,0.78,2,4,-0.06,2,3,gültig
202012,"07501031",Eisecher Straße,9101,"07",2.89,2,3,34.34,2,4,5.39,2,3,56.37,2,3,33.91,2,3,16.11,2,3,0.31,2,4,66.44,2,3,27.57,2,3,,,,,,,,,18.42,2,71.79,2,4,17.83,2,-0.37,2,3,-3.97,2,3,gültig
202012,"07501032",Imbrosweg,5653,"07",4.63,2,5,28.71,2,3,5.17,2,3,56.56,2,3,34.32,2,3,15.67,2,3,1.16,2,4,64.56,2,3,32.73,2,4,,,,,,,,,36.71,3,71.82,2,4,16.07,2,-0.04,2,3,0.24,2,4,gültig
202012,"07501133",Fritz-Werner-Straße,8141,"07",3.69,2,4,29.94,2,3,4.58,2,2,71.51,3,4,40.12,2,3,23.33,2,4,2.92,2,5,64.03,2,3,28.47,2,3,,,,,,,,,93.28,5,64.6,2,3,22.66,3,1.41,2,4,-1.65,2,3,gültig
202012,"07501134",Hundsteinweg,10584,"07",2.92,2,3,23.44,2,3,2.83,2,2,53.54,2,3,30.16,2,3,13.96,2,2,0.25,2,4,69.55,2,3,31.13,2,4,,,,,,,,,3.26,2,73.1,2,4,15.92,2,0.39,2,4,-1.36,2,3,gültig
202012,"07501135",Birnhornweg,2233,"07",1.76,2,2,15.26,1,2,1.12,2,1,40.97,2,3,23.96,2,2,9.85,1,2,-0.34,2,3,63.18,2,3,20,2,3,,,,,,,,,0,1,77.45,3,4,14.18,2,-0.66,2,3,10.1,2,6,gültig
202012,"07601236",Marienfelder Allee Nordwest,10193,"07",5.84,3,5,28.13,2,3,6.19,2,3,66.62,2,4,42.85,2,3,23.84,2,4,1.04,2,4,77.94,4,4,54.56,4,5,,,,,,,,,34.67,3,67.15,2,3,22.75,3,-0.1,2,3,0.82,2,4,gültig
202012,"07601237",Kirchstraße,4740,"07",1.32,2,2,19.65,1,2,2.61,2,2,42.03,2,3,25.89,2,2,11.35,2,2,1.48,2,4,62.27,2,3,17.68,2,2,,,,,,,,,0.99,2,73.92,3,4,14.99,2,0.58,2,4,0.01,2,4,gültig
202012,"07601238",Marienfelde Nordost,2869,"07",4.66,2,5,31.23,2,4,2.11,2,1,71.24,3,4,39.98,2,3,17.81,2,3,0.89,2,4,67.51,2,3,38.68,3,4,,,,,,,,,97.7,5,73.16,2,4,15.21,2,0.53,2,4,-2.49,2,3,gültig
202012,"07601339",Tirschenreuther Ring West,5749,"07",2.99,2,3,35.2,2,4,7.83,2,4,60.04,2,4,40.16,2,3,15.01,2,3,0.99,2,4,68.6,2,3,41.98,3,5,,,,,,,,,8.38,2,73.14,2,4,11.22,2,-0.33,2,3,0.6,2,4,gültig
202012,"07601340",Tirschenreuther Ring Ost,6429,"07",5.13,2,5,34.53,2,4,7.86,2,4,61.04,2,4,42.62,2,3,17.34,2,3,1.79,2,4,64.48,2,3,38.39,3,4,,,,,,,,,4.62,2,72.01,2,4,16.24,2,0.25,2,4,-0.41,2,3,gültig
202012,"07601341",Diedersdorfer Weg,2284,"07",4,2,5,21.03,1,3,7.86,2,4,54.25,2,3,31.35,2,3,16.42,2,3,2.35,2,4,42.93,1,1,34.1,2,4,,,,,,,,,90.76,5,72,2,4,21.59,3,-0.22,2,3,4.51,2,5,gültig
202012,"07601442",Kettinger Straße,10498,"07",2.11,2,3,28.54,2,3,2.1,2,1,40.2,2,3,23.13,2,2,10.48,2,2,0.72,2,4,62.91,2,3,27.01,2,3,,,,,,,,,17.64,2,73.01,2,4,15.83,2,0.57,2,4,5.32,2,5,gültig
202012,"07601443",Töpchiner Weg,10895,"07",0.77,2,1,26.81,2,3,3.31,2,2,41.58,2,3,23.14,2,2,9.14,1,2,0.96,2,4,62.15,2,3,29.64,2,3,,,,,,,,,0.39,2,71.44,2,4,14.87,2,0.22,2,4,3.93,2,4,gültig
202012,"07601544",John-Locke-Straße,8485,"07",4.8,2,5,30.05,2,4,5.57,2,3,51.86,2,3,30.62,2,3,14.66,2,2,3.03,2,5,73.39,3,4,34.02,2,4,,,,,,,,,25.69,3,62.4,2,3,19.96,2,5.56,3,5,16.08,4,6,gültig
202012,"07601545",hariyastraße,8431,"07",6,3,5,38.95,3,4,8.67,2,4,64.08,2,4,40.24,2,3,23,2,4,0.96,2,4,76.17,3,4,59.13,4,5,,,,,,,,,75.16,5,69.49,2,3,15.64,2,-0.6,2,3,-2.01,2,3,gültig
202012,"07601546",Franziusweg,6978,"07",1.31,2,2,21.43,1,3,2.46,2,1,35.51,2,2,20.08,2,2,8.77,1,2,0.99,2,4,52.45,1,2,17.37,2,2,,,,,,,,,0,1,76.28,3,4,15.63,2,-0.04,2,3,6.13,2,5,gültig
202012,"07601547",Horstwalder Straße,3859,"07",4.18,2,5,25.07,2,3,1.61,2,1,39.74,2,2,22.13,2,2,12.9,2,2,0.58,2,4,76.1,3,4,36.67,3,4,,,,,,,,,0,1,65.27,2,3,23,3,0.97,2,4,1.06,2,4,gültig
202012,"07601548",Wittelsbacherstraße,2964,"07",0,1,1,22.01,1,3,0.81,1,1,34.95,2,2,18.93,1,2,9.38,1,2,1.28,2,4,61.51,2,3,30.59,2,4,,,,,,,,,3.58,2,72.42,2,4,16.57,2,0.25,2,4,1.12,2,4,gültig
202012,"08100101",Hasenheide,4516,"08",9.14,4,5,32.13,2,4,23.91,4,5,68.8,2,4,56.11,3,4,37.58,4,5,1.31,2,4,61.7,2,3,26.7,2,3,,,,,,,,,78.5,5,61.21,2,3,29.26,3,-0.32,2,3,-7.34,2,2,gültig
202012,"08100102",Schillerpromede Nord,8218,"08",6.98,4,5,32.14,2,4,24.69,4,5,68.98,2,4,53.32,3,4,35.79,3,5,0.18,2,4,61.78,2,3,21.27,2,3,,,,,,,,,100,6,62.05,2,3,29.98,3,-2.05,2,3,-6.35,2,2,gültig
202012,"08100103",Schillerpromede Süd,7473,"08",9.2,4,5,35.33,2,4,24.59,4,5,67.57,2,4,49.93,2,4,32.86,3,5,-0.27,2,3,59.93,2,2,22.8,2,3,,,,,,,,,100,6,60.61,2,3,27.72,3,-1.9,2,3,-10.3,2,1,gültig
202012,"08100104",Wartheplatz,6706,"08",9.58,4,5,32.62,2,4,16.9,4,5,82.1,4,5,57.58,3,4,36.16,3,5,-0.45,2,3,65.65,2,3,33.41,2,4,,,,,,,,,100,6,62.58,2,3,26.89,3,-1.63,2,3,-9.19,2,1,gültig
202012,"08100105",Silbersteinstraße,5567,"08",9.87,4,5,29.59,2,3,16.87,4,5,92.07,4,5,65.4,4,5,38.28,4,5,0.26,2,4,67.34,2,3,36.78,3,4,,,,,,,,,100,6,55.75,1,2,31.53,4,5.62,3,5,-1.35,2,3,gültig
202012,"08100206",Flughafenstraße,9668,"08",9.48,4,5,31.49,2,4,22.25,4,5,76.48,3,4,58.68,4,4,38.31,4,5,-1.16,1,3,60.45,2,3,25.53,2,3,,,,,,,,,100,6,60.41,2,3,29.26,3,-2.13,2,3,-11.95,1,1,gültig
202012,"08100207",Rollberg,7451,"08",10.86,4,5,31.6,2,4,22.22,4,5,87.39,4,5,67.31,4,5,34.2,3,5,-0.12,2,3,76.1,3,4,36.6,3,4,,,,,,,,,100,6,71.51,2,4,18.68,2,-0.27,2,3,2.44,2,4,gültig
202012,"08100208",Körnerpark,12288,"08",9.83,4,5,34.5,2,4,20.18,4,5,77.18,3,4,55.49,3,4,35.22,3,5,0.19,2,4,62.43,2,3,29.72,2,3,,,,,,,,,100,6,63.54,2,3,27.47,3,-0.88,2,3,-8.64,2,1,gültig
202012,"08100209",Glasower Straße,8524,"08",9.95,4,5,28.29,2,3,17.08,4,5,83.97,4,5,59.74,4,4,40.6,4,5,3.39,3,5,68.22,2,3,36.3,3,4,,,,,,,,,100,6,53.28,1,2,41.32,5,2.58,2,4,-2.75,2,3,gültig
202012,"08100310",Maybachufer,7877,"08",5.95,3,5,29.91,2,3,16.96,4,5,64.74,2,4,50.53,3,4,30.95,2,5,0.93,2,4,61.48,2,3,18.98,2,2,,,,,,,,,100,6,63.7,2,3,25.42,3,-1.51,2,3,-7.74,2,2,gültig
202012,"08100311",Reuterplatz,7342,"08",3.32,2,4,35.23,2,4,16.93,4,5,56.84,2,3,47.49,2,4,31.07,3,5,-0.1,2,3,57.43,2,2,16.76,2,2,,,,,,,,,100,6,62.55,2,3,26.57,3,-1.13,2,3,-7.66,2,2,gültig
202012,"08100312",Weichselplatz,11788,"08",8.76,4,5,33.67,2,4,16.88,4,5,66.62,2,4,51.24,3,4,33.07,3,5,0.31,2,4,61.19,2,3,21.83,2,3,,,,,,,,,100,6,63.45,2,3,26.18,3,-2.21,2,3,-10.38,2,1,gültig
202012,"08100313",Bouchéstraße,3868,"08",3.61,2,4,36.09,2,4,12.44,2,5,58.87,2,3,38,2,3,22.18,2,3,0.05,2,4,62.94,2,3,25.79,2,3,,,,,,,,,85.24,5,67.53,2,3,19.97,2,1.85,2,4,3.85,2,4,gültig
202012,"08100314",Doustraße,8264,"08",7.23,4,5,26.84,2,3,25.7,4,5,79.93,3,4,61.16,4,5,40.51,4,5,0.44,2,4,62.81,2,3,29.61,2,3,,,,,,,,,100,6,62.69,2,3,28.3,3,-1.36,2,3,-11,1,1,gültig
202012,"08100415",Ganghoferstraße,6530,"08",7.33,4,5,29.78,2,3,17.52,4,5,71.83,3,4,52.43,3,4,33.38,3,5,-0.95,1,3,61.47,2,3,24.2,2,3,,,,,,,,,96.77,5,61.16,2,3,28.19,3,-3.46,2,2,-13.2,1,1,gültig
202012,"08100416",Alt-Rixdorf,6562,"08",5.46,2,5,31.24,2,4,17.47,4,5,68.01,2,4,52.42,3,4,33.69,3,5,0.18,2,4,63.86,2,3,26.03,2,3,,,,,,,,,64.43,4,60.7,2,3,26.23,3,-2.26,2,3,-2.54,2,3,gültig
202012,"08100417",Braunschweiger Straße,9919,"08",11.24,4,5,29.45,2,3,17.5,4,5,75.36,3,4,54.92,3,4,35.74,3,5,0.73,2,4,62.12,2,3,31.69,2,4,,,,,,,,,95,5,58.78,2,2,30.44,4,-0.97,2,3,-9.78,2,1,gültig
202012,"08100418",Hertzbergplatz,9588,"08",6.02,3,5,30.5,2,4,16.42,4,5,66.07,2,4,47.73,2,4,30.58,2,5,-0.17,2,3,57.67,2,2,25.49,2,3,,,,,,,,,100,6,61.68,2,3,26.83,3,-1.18,2,3,-11.46,1,1,gültig
202012,"08100419",Treptower Straße Nord,7100,"08",12.5,4,5,29.86,2,3,20.16,4,5,87.4,4,5,60.59,4,5,40.24,4,5,1.15,2,4,61.25,2,3,47.46,4,5,,,,,,,,,100,6,58.93,2,2,29.59,3,-0.86,2,3,-6.79,2,2,gültig
202012,"08100520",Weiße Siedlung,5767,"08",10.25,4,5,28.22,2,3,18.62,4,5,91.68,4,5,74.34,4,5,36.9,4,5,2.21,2,4,83.22,4,5,45.25,4,5,,,,,,,,,100,6,73.12,2,4,21.97,3,-0.8,2,3,-3.99,2,3,gültig
202012,"08100521",Schulenburgpark,9620,"08",13.09,4,5,30.43,2,4,20.38,4,5,87.85,4,5,65.97,4,5,29.65,2,4,-1.07,1,3,82.54,4,5,55.93,4,5,,,,,,,,,100,6,76.74,3,4,15.48,2,-1.61,2,3,-6.36,2,2,gültig
202012,"08200622",Jahnstraße,5608,"08",8.66,4,5,27.8,2,3,9.75,2,4,84.85,4,5,67.87,4,5,43.74,4,5,0.47,2,4,67.18,2,3,45.4,4,5,,,,,,,,,100,6,55.93,1,2,30.09,4,1.54,2,4,-3.03,2,3,gültig
202012,"08200623",Park am Buschkrug,6064,"08",6.6,3,5,26.51,2,3,11,2,5,71.73,3,4,46.01,2,4,25.07,2,4,-2.07,1,3,75.07,3,4,28.39,2,3,,,,,,,,,100,6,65.88,2,3,23.31,3,-2,2,3,-3.19,2,3,gültig
202012,"08200624",Tempelhofer Weg,8754,"08",8.48,4,5,36.85,2,4,10.76,2,5,76.62,3,4,46.55,2,4,23.19,2,4,1.62,2,4,62.27,2,3,37.19,3,4,,,,,,,,,100,6,69.25,2,3,21.52,3,0.36,2,4,-1.4,2,3,gültig
202012,"08200725",Mohriner Allee Nord,2455,"08",2.26,2,3,16.13,1,2,2.9,2,2,54.55,2,3,32.02,2,3,11.41,2,2,0.18,2,4,63.21,2,3,30.24,2,4,,,,,,,,,99.88,5,74.92,3,4,16.42,2,-0.7,2,3,-7.16,2,2,gültig
