ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,S1,S1_SD_GR,S1_AG_GR,S2,S2_SD_GR,S2_AG_GR,S3,S3_SD_GR,S3_AG_GR,S4,S4_SD_GR,S4_AG_GR,D1,D1_SD_GR,D1_AG_GR,D2,D2_SD_GR,D2_AG_GR,D3,D3_SD_GR,D3_AG_GR,D4,D4_SD_GR,D4_AG_GR,KOM
202012,"10300731",Oberfeldstraße,7805,"10",0.44571,1,1,,,,1.25561,1,1,2.11706,1,1,-0.07129,1,3,,,,0.04865,2,4,-0.03484,2,3,gültig
202012,"10300732",Buckower Ring,6952,"10",5.72697,2,3,,,,11.19102,2,3,21.10286,2,3,1.88993,2,5,,,,-0.20179,2,3,2.55023,2,5,gültig
202012,"10300733",Alt-Biesdorf,3938,"10",1.222,1,1,,,,3.40274,1,1,6.66667,1,1,-0.31431,1,3,,,,-1.20121,2,2,-4.46506,2,1,gültig
202012,"10300734",Biesdorf Süd,10260,"10",0.58249,1,1,,,,1.61793,1,1,2.71164,1,1,0.11871,1,4,,,,0.51858,2,4,0.72342,2,4,gültig
202012,"10400835",Kaulsdorf Nord,7807,"10",1.43982,1,1,,,,3.91956,2,1,9.05696,2,1,-0.18635,1,3,,,,-0.44776,2,3,-1.42296,2,3,gültig
202012,"10400836",Alt-Kaulsdorf,3868,"10",2.28457,2,2,,,,3.90383,2,1,5.78035,1,1,0.45791,2,4,,,,-0.94311,2,3,-1.13665,2,3,gültig
202012,"10400837",Kaulsdorf Süd,7733,"10",0.70686,1,1,,,,1.50006,1,1,2.71028,1,1,0.31357,2,4,,,,-0.04323,2,3,0.5198,2,4,gültig
202012,"10400938",Mahlsdorf Nord,9921,"10",0.63734,1,1,,,,1.75386,1,1,1.7894,1,1,-0.0775,1,3,,,,0.07587,2,4,0.15735,2,4,gültig
202012,"10400939",Alt-Mahlsdorf,4457,"10",1.2337,1,1,,,,3.00651,1,1,4.82866,1,1,-0.00699,1,3,,,,1.04068,3,5,1.09034,2,4,gültig
202012,"10400940",Elsensee,5801,"10",0.5481,1,1,,,,1.77556,1,1,4.74255,1,1,-0.01718,1,3,,,,0.23256,2,4,1.1813,2,4,gültig
202012,"10400941",Pilgramer Straße,9578,"10",0.62893,1,1,,,,1.7227,1,1,2.88529,1,1,0.02877,1,4,,,,0.15904,2,4,0.90145,2,4,gültig
202012,"11100101",Dörfer Malchow-Wartenberg,3302,"11",0.69204,1,1,,,,2.66505,1,1,3.64078,1,1,-0.39397,1,3,,,,-0.63538,2,3,-1.2492,2,3,gültig
202012,"11100102",Dorf Falkenberg,2189,"11",3.76623,2,2,,,,14.07035,2,3,30.86957,2,4,2.09517,3,6,,,,8.68424,3,6,18.41977,3,6,gültig
202012,"11100203",Falkenberg Ost,8986,"11",8.68637,3,5,,,,20.78789,3,5,44.62617,3,5,1.57829,2,5,,,,-2.82322,1,1,-3.93652,2,2,gültig
202012,"11100204",Falkenberg West,7052,"11",6.43759,2,4,,,,16.08054,2,4,35.73201,2,4,0.94076,2,4,,,,-2.4308,1,1,-5.08626,1,1,gültig
202012,"11100205",Wartenberg Süd,6095,"11",6.67656,2,4,,,,16.83347,2,4,43.81663,3,5,1.23754,2,5,,,,-0.78746,2,3,1.82529,2,4,gültig
202012,"11100206",Wartenberg Nord,7609,"11",8.29521,3,5,,,,18.78039,3,4,44.54806,3,5,2.68013,3,6,,,,0.02452,2,4,3.89385,3,5,gültig
202012,"11100307",Zingster Straße Ost,11690,"11",7.53689,2,4,,,,15.8426,2,4,40.39106,2,5,1.60875,2,5,,,,-3.01749,1,1,-3.9265,2,2,gültig
202012,"11100308",Zingster Straße West,9583,"11",8.98194,3,5,,,,20.07722,3,5,47.87571,3,5,1.67151,2,5,,,,-2.39319,2,1,-3.99229,2,2,gültig
202012,"11100309",Mühlengrund,5825,"11",5.02013,2,3,,,,10.76395,2,3,25.82873,2,3,0.80183,2,4,,,,-0.13282,2,3,1.49362,2,4,gültig
202012,"11200410",Malchower Weg,9998,"11",6.19055,2,4,,,,12.81256,2,3,31.46667,2,4,1.82138,2,5,,,,-0.68496,2,3,-1.60934,2,3,gültig
202012,"11200411",Hauptstraße,6856,"11",6.0806,2,4,,,,11.8874,2,3,27.8297,2,3,1.66508,2,5,,,,-0.98795,2,3,-0.63512,2,3,gültig
202012,"11200512",Orankesee,3898,"11",2.00873,1,2,,,,5.92612,2,2,13.76022,2,2,0.98789,2,4,,,,2.36911,3,6,7.00863,3,6,gültig
202012,"11200513",Große-Leege-Straße,9897,"11",5.33352,2,3,,,,12.19561,2,3,31.74603,2,4,0.58072,2,4,,,,-1.35861,2,2,-2.9578,2,2,gültig
202012,"11200514",Landsberger Allee,15296,"11",6.62555,2,4,,,,13.32374,2,3,34.40387,2,4,2.03048,3,6,,,,-0.17116,2,3,0.70406,2,4,gültig
202012,"11200515",Weiße Taube,4125,"11",1.02828,1,1,,,,2.59394,1,1,5.16667,1,1,0.03854,1,4,,,,-0.03438,2,3,-0.72652,2,3,gültig
202012,"11300616",Hohenschönhausener Straße,6058,"11",7.47792,2,4,,,,16.06141,2,4,48.93899,3,5,0.92316,2,4,,,,-1.292,2,2,-2.09194,2,2,gültig
202012,"11300617",Fennpfuhlpark,4292,"11",6.56814,2,4,,,,10.9972,2,3,33.84615,2,4,1.31578,2,5,,,,-1.06857,2,2,-6.92124,1,1,gültig
202012,"11300618",Storkower Bogen,3713,"11",4.02253,2,3,,,,8.7261,2,2,26.45631,2,3,1.01684,2,5,,,,-0.72314,2,3,-0.01428,2,3,gültig
202012,"11300619",Rudolf-Seiffert-Park,8422,"11",4.29608,2,3,,,,8.06222,2,2,22.83465,2,3,0.93822,2,4,,,,-1.86399,2,2,-4.45793,2,1,gültig
202012,"11300620",Fennpfuhl Ost,11266,"11",6.41367,2,4,,,,12.15161,2,3,30.34663,2,4,0.96682,2,4,,,,-2.19637,2,1,-4.86657,1,1,gültig
202012,"11300721",Herzbergstraße,5263,"11",3.54762,2,2,,,,9.34828,2,2,24.05567,2,3,1.01346,2,5,,,,0.1467,2,4,-5.04589,1,1,gültig
202012,"11300722",Rathaus Lichtenberg,9901,"11",3.52638,2,2,,,,7.59519,2,2,14.21131,2,2,0.61362,2,4,,,,-1.25409,2,2,-3.52391,2,2,gültig
202012,"11300723",Bornitzstraße,2413,"11",5.13595,2,3,,,,7.37671,2,2,12.64045,2,2,-0.09132,1,3,,,,-8.05429,1,1,-14.58375,1,1,gültig
202012,"11300724",Roedeliusplatz,3989,"11",5.11889,2,3,,,,10.3284,2,3,26.24113,2,3,0.62109,2,4,,,,-1.92675,2,2,-2.39422,2,2,gültig
202012,"11300725",Nibelungenviertel,9837,"11",4.06425,2,3,,,,9.28128,2,2,18.39001,2,2,0.2211,2,4,,,,0.20582,2,4,1.00239,2,4,gültig
202012,"11300826",Frankfurter Allee Süd,9956,"11",5.3996,2,3,,,,12.26396,2,3,33.35938,2,4,1.20095,2,5,,,,-1.75825,2,2,-3.93966,2,2,gültig
202012,"11400927",Victoriastadt,4218,"11",3.20168,2,2,,,,6.30631,2,2,10.18767,2,2,0.39625,2,4,,,,-1.02639,2,2,-0.4318,2,3,gültig
202012,"11400928",Nöldnerplatz,2359,"11",3.16027,2,2,,,,6.44341,2,2,12.63736,2,2,1.53535,2,5,,,,-1.53051,2,2,1.92307,2,4,gültig
202012,"11400929",Weitlingkiez,16111,"11",5.09544,2,3,,,,10.08628,2,3,21.90476,2,3,0.5241,2,4,,,,-1.32428,2,2,-1.13754,2,3,gültig
202012,"11400930",Zachertstraße,4615,"11",2.7512,2,2,,,,5.04875,2,2,7.32265,1,1,0.52048,2,4,,,,-0.83494,2,3,-4.50254,2,1,gültig
202012,"11400931",Massower Straße,6764,"11",6.28042,2,4,,,,11.91603,2,3,30.13699,2,4,0.38588,2,4,,,,-2.76835,1,1,-4.43928,2,1,gültig
202012,"11401032",Rosenfelder Ring,5824,"11",7.30055,2,4,,,,12.46566,2,3,41.06195,2,5,1.25054,2,5,,,,-1.93419,2,2,-6.09252,1,1,gültig
202012,"11401033",Gensinger Straße,6756,"11",6.14256,2,4,,,,13.78034,2,3,30.39301,2,4,0.53961,2,4,,,,-1.31231,2,2,-4.11534,2,1,gültig
202012,"11401034",Tierpark,3195,"11",6.59774,2,4,,,,13.14554,2,3,39.8533,2,4,1.88027,2,5,,,,-2.70489,1,1,3.06318,3,5,gültig
202012,"11401135",Dolgenseestraße,10139,"11",7.04593,2,4,,,,13.51218,2,3,40.36496,2,5,1.74915,2,5,,,,0.76934,3,4,3.42637,3,5,gültig
202012,"11401136",Volkradstraße,8155,"11",4.18228,2,3,,,,7.05089,2,2,22.93729,2,3,0.69918,2,4,,,,-0.47653,2,3,-1.79195,2,3,gültig
202012,"11401137",Erieseering,8708,"11",6.47182,2,4,,,,14.01011,2,3,38.08725,2,4,1.17793,2,5,,,,-0.89907,2,3,-2.52925,2,2,gültig
202012,"11501238",Rummelsburg,4244,"11",3.078,2,2,,,,6.55042,2,2,10.10638,2,2,0.41227,2,4,,,,-1.75129,2,2,-1.58331,2,3,gültig
202012,"11501339",Karlshorst West,10346,"11",1.94083,1,1,,,,4.70713,2,1,8.99594,2,1,0.16918,1,4,,,,-0.83202,2,3,-1.74187,2,3,gültig
202012,"11501340",Karlshorst Nord,10640,"11",2.16145,2,2,,,,3.39286,1,1,4.62593,1,1,0.2629,2,4,,,,-0.43067,2,3,-0.7385,2,3,gültig
202012,"11501341",Karlshorst Süd,7252,"11",1.80236,1,1,,,,2.33039,1,1,2.58328,1,1,0.77166,2,4,,,,0.07904,2,4,-0.09997,2,3,gültig
202012,"12100101",Letteplatz,10985,"12",8.08615,3,5,,,,20.18207,3,5,46.50888,3,5,1.74794,2,5,,,,-2.1967,2,1,-3.21656,2,2,gültig
202012,"12100102",Hausotterplatz,9986,"12",8.21011,3,5,,,,20.79912,3,5,49.53887,4,5,2.11342,3,6,,,,-1.40734,2,2,1.0319,2,4,gültig
202012,"12100103",Breitkopfbecken,7702,"12",7.42847,2,4,,,,18.54064,3,4,44.19643,3,5,0.89506,2,4,,,,-2.18461,2,1,-3.99506,2,2,gültig
202012,"12100204",Schäfersee,8869,"12",7.01188,2,4,,,,17.61191,2,4,46.14719,3,5,0.72192,2,4,,,,-1.66355,2,2,-4.39926,2,1,gültig
202012,"12100205",Teichstraße,14057,"12",6.95109,2,4,,,,16.66074,2,4,39.70276,2,4,1.196,2,5,,,,-2.44298,1,1,-5.87101,1,1,gültig
202012,"12100206",Humboldtstraße,4661,"12",5.3646,2,3,,,,11.24222,2,3,28.02198,2,3,1.34254,2,5,,,,-1.31983,2,2,-2.62318,2,2,gültig
202012,"12200307",Reinickes Hof,2753,"12",8.17708,3,5,,,,15.21976,2,4,37.35294,2,4,2.06538,3,6,,,,-3.16393,1,1,-8.45712,1,1,gültig
202012,"12200308",Meller Bogen,5667,"12",6.7359,2,4,,,,13.3051,2,3,37.32719,2,4,1.87795,2,5,,,,-2.07952,2,1,-0.47043,2,3,gültig
202012,"12200309",Scharnweberstraße,10629,"12",9.313,3,5,,,,21.49779,3,5,53.96008,4,5,1.32608,2,5,,,,-3.27784,1,1,-4.20518,2,1,gültig
202012,"12200310",Klixstraße,8270,"12",10.22198,4,5,,,,26.52963,4,5,59.7493,4,5,1.83217,2,5,,,,-2.34926,2,1,1.44998,2,4,gültig
202012,"12200411",Schumacher-Quartier,393,"12",6.73401,2,4,,,,15.01272,2,4,37.03704,2,4,-0.2158,1,3,,,,0.52804,3,4,-5.18518,1,1,gültig
202012,"12200412",Waldidyll/Flughafensee,6355,"12",2.58277,2,2,,,,7.17545,2,2,17.89601,2,2,-0.09645,1,3,,,,-0.15482,2,3,-1.50111,2,3,gültig
202012,"12200413",Tegel Süd,8091,"12",8.08061,3,5,,,,19.57731,3,4,42.69265,3,5,1.37958,2,5,,,,-0.86434,2,3,1.07774,2,4,gültig
202012,"12200414",TXL,1428,"12",3.61842,2,2,,,,9.73389,2,2,30.63584,2,4,0.38889,2,4,,,,1.22781,3,5,2.82519,3,5,gültig
202012,"12200515",Alt-Tegel,10959,"12",3.21597,2,2,,,,6.84369,2,2,18.36735,2,2,0.60009,2,4,,,,-0.58001,2,3,-0.99373,2,3,gültig
202012,"12400616",Konradshöhe/Tegelort,6011,"12",1.2787,1,1,,,,2.42888,1,1,5.55556,1,1,0.2686,2,4,,,,0.17199,2,4,0.84968,2,4,gültig
202012,"12400617",Alt-Heiligensee,6871,"12",1.14439,1,1,,,,2.25586,1,1,2.05628,1,1,0.45441,2,4,,,,-1.03154,2,2,-1.9602,2,3,gültig
202012,"12400618",Heiligensee Nord,3764,"12",1.0994,1,1,,,,3.42721,1,1,6.09137,1,1,-0.12068,1,3,,,,-0.09333,2,3,-1.32346,2,3,gültig
202012,"12400619",Heiligensee,7730,"12",1.24945,1,1,,,,3.36352,1,1,6.58436,1,1,0.362,2,4,,,,0.57539,3,4,0.9201,2,4,gültig
202012,"12400720",Frohnau West,8662,"12",0.97893,1,1,,,,2.28585,1,1,3.73134,1,1,-0.04875,1,3,,,,0.32821,2,4,0.14202,2,4,gültig
202012,"12400721",Frohnau Ost,8027,"12",1.11573,1,1,,,,2.84041,1,1,4.74174,1,1,-0.09797,1,3,,,,0.31971,2,4,-0.45307,2,3,gültig
202012,"12400722",Hermsdorf West,8608,"12",1.64835,1,1,,,,2.7881,1,1,4.14866,1,1,0.36708,2,4,,,,-0.12813,2,3,0.47412,2,4,gültig
202012,"12400723",Hermsdorf Ost/Waldsee,8118,"12",1.35905,1,1,,,,3.00567,1,1,6.44567,1,1,0.33709,2,4,,,,-0.32932,2,3,-0.98346,2,3,gültig
202012,"12500824",Ziekowstraße/Freie Scholle,9665,"12",3.3557,2,2,,,,6.62183,2,2,13.20197,2,2,0.76391,2,4,,,,-0.97727,2,3,-2.16688,2,2,gültig
202012,"12500825",Borsigwalde,6750,"12",5.01513,2,3,,,,10.05926,2,3,24.2228,2,3,0.81765,2,4,,,,-1.43294,2,2,-6.58729,1,1,gültig
202012,"12500926",Wittenau Mitte,5065,"12",6.3992,2,4,,,,10.36525,2,3,28.28508,2,3,1.20352,2,5,,,,-1.718,2,2,-5.91303,1,1,gültig
202012,"12500927",Wittenau Nord,6434,"12",3.10058,2,2,,,,7.05626,2,2,20.68528,2,3,1.00908,2,5,,,,-0.3125,2,3,0.55195,2,4,gültig
202012,"12500928",Waidmannslust,5166,"12",2.90086,2,2,,,,5.09098,2,2,12.25352,2,2,0.66351,2,4,,,,0.13594,2,4,3.2333,3,5,gültig
202012,"12500929",Lübars,5160,"12",1.54143,1,1,,,,2.48062,1,1,4.25532,1,1,0.08527,1,4,,,,-0.27734,2,3,0.16813,2,4,gültig
202012,"12500930",Wittenau Süd,9936,"12",4.90287,2,3,,,,10.96014,2,3,30.37866,2,4,0.6834,2,4,,,,-2.0443,2,1,-0.91335,2,3,gültig
202012,"12601031",Lübarser Straße,3310,"12",4.05544,2,3,,,,7.79456,2,2,21.49837,2,3,0.22459,2,4,,,,-0.41149,2,3,-0.57521,2,3,gültig
202012,"12601032",Rollbergesiedlung,5922,"12",10.6202,4,5,,,,32.53968,4,5,65.22076,4,5,1.62241,2,5,,,,-2.36978,2,1,-0.99239,2,3,gültig
202012,"12601133",Treuenbrietzener Straße,11610,"12",10.84252,4,5,,,,28.29457,4,5,54.34873,4,5,2.83575,3,6,,,,-4.17485,1,1,-5.44593,1,1,gültig
202012,"12601134",Märkisches Zentrum,14722,"12",9.34148,3,5,,,,23.14224,4,5,51.52757,4,5,1.91236,2,5,,,,-3.22177,1,1,-5.82263,1,1,gültig
202012,"12601235",Dannenwalder Weg,10656,"12",9.55309,4,5,,,,27.41179,4,5,52.52393,4,5,1.76839,2,5,,,,-2.17966,2,1,-3.94666,2,2,gültig
202012,"12601236",Schorfheidestraße,3131,"12",2.69841,2,2,,,,7.09039,2,2,19.43005,2,2,0.51999,2,4,,,,-2.22975,2,1,-6.2244,1,1,gültig
