ZEIT,PLR_ID,PLR_NAME,EW,BEZ_ID,KI_01,KI_01_SD_GR,KI_01_AG_GR,KI_02,KI_02_SD_GR,KI_02_AG_GR,KI_03,KI_03_SD_GR,KI_03_AG_GR,KI_04,KI_04_SD_GR,KI_04_AG_GR,KI_05,KI_05_SD_GR,KI_05_AG_GR,KI_16,KI_16_SD_GR,KI_16_AG_GR,KI_06,KI_06_SD_GR,KI_06_AG_GR,KI_17,KI_17_SD_GR,KI_17_AG_GR,KI_07,KI_07_SD_GR,KI_07_AG_GR,KI_08,KI_08_AG_GR,KI_14,KI_14_SD_GR,KI_14_AG_GR,KI_15,KI_15_SD_GR,KI_15_AG_GR,KI_09,KI_09_AG_GR,KI_10,KI_10_SD_GR,KI_10_AG_GR,KI_11,KI_11_AG_GR,KI_12,KI_12_SD_GR,KI_12_AG_GR,KI_13,KI_13_SD_GR,KI_13_AG_GR,KOM
202012,"12214125",Waldidyll/Flughafensee,7783,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,2,1.86,2,3,39.72,2,2,,,,,,,,,,,,,,gültig
202012,"12214126",Tegel Süd,8091,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,68.54,6,1.81,2,3,33.15,2,1,,,,,,,,,,,,,,gültig
202012,"12214421",Reinickes Hof,2753,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1.75,2,2,33.88,2,1,,,,,,,,,,,,,,gültig
202012,"12214422",Klixstraße,8270,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46,4,1.53,1,2,29.68,1,1,,,,,,,,,,,,,,gültig
202012,"12214423",Mellerbogen,5667,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,2,1.89,2,3,35.98,2,2,,,,,,,,,,,,,,gültig
202012,"12214424",Scharnweberstraße,11022,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,2,1.69,2,2,32.81,2,1,,,,,,,,,,,,,,gültig
202012,"12214527",Alt-Tegel,10959,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1,1.85,2,3,42.12,2,3,,,,,,,,,,,,,,gültig
202012,"12214528",Tegeler Forst,266,"12",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,ungültig (EW unter 300)
202012,"12224229",Konradshöhe/Tegelort,6011,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.23,4,4,51.49,4,5,,,,,,,,,,,,,,gültig
202012,"12224230",Heiligensee,18099,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,2,2.15,3,4,47.61,3,4,,,,,,,,,,,,,,gültig
202012,"12231101",Hermsdorf,16726,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2,2.28,4,5,51.03,4,5,,,,,,,,,,,,,,gültig
202012,"12231102",Frohnau,16689,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,1,2.35,4,5,54.01,4,5,,,,,,,,,,,,,,gültig
202012,"12301203",Wittenau Süd,15001,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,2,1.78,2,3,35.21,2,2,,,,,,,,,,,,,,gültig
202012,"12301204",Wittenau Nord,6434,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,2,1.98,2,3,44.09,2,3,,,,,,,,,,,,,,gültig
202012,"12301205",Waidmannslust,5166,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.08,3,4,46.09,2,4,,,,,,,,,,,,,,gültig
202012,"12301206",Lübars,5160,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56,2,2.09,3,4,46.16,2,4,,,,,,,,,,,,,,gültig
202012,"12302107",Schorfheidestraße,3065,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07,3,1.9,2,3,40.97,2,3,,,,,,,,,,,,,,gültig
202012,"12302108",Märkisches Zentrum,14788,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,6,1.64,2,2,31.97,1,1,,,,,,,,,,,,,,gültig
202012,"12302109",Treuenbrietzener Straße,11610,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96,6,1.52,1,2,29.61,1,1,,,,,,,,,,,,,,gültig
202012,"12302110",Dannenwalder Weg,10656,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,96.19,6,1.48,1,1,29.64,1,1,,,,,,,,,,,,,,gültig
202012,"12302211",Lübarser Straße,3310,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,28.58,3,2.01,2,4,41.63,2,3,,,,,,,,,,,,,,gültig
202012,"12302212",Rollbergesiedlung,5922,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65,6,1.6,2,2,31.91,1,1,,,,,,,,,,,,,,gültig
202012,"12304313",Borsigwalde,6750,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99,3,1.94,2,3,38.9,2,2,,,,,,,,,,,,,,gültig
202012,"12304314",Ziekowstraße/Freie Scholle,9665,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,2,2.17,3,4,41.71,2,3,,,,,,,,,,,,,,gültig
