PLR_ID,PLR_NAME,kita_count,kita_names
12100103,Breitkopfbecken,4.0,"['Kita Kinderland', 'Kita der Kath. Kirchengem. St. Marien', 'Kita Sommergarten', 'Kita Resi']"
12100204,Schäfersee,7.0,"['Kita der Ev. Luther Kirchengem. Alt-Reinickendorf', 'EKT - Die Entdecker (1)', 'EKT - Schülerladen Bullerbü', 'Kita Pfiffikus', 'Kita ""Die kleinen Füchse""', 'EKT - Die Entdecker (III)', 'ABC-Hamster (nur Sprachförderung)']"
12100205,Teichstraße,11.0,"['Kita der Ev. Kirchengem. Alt-Reinickendorf', 'Kita Kunterbunt', 'Kita Alt-Reinickendorf', 'Kita Zicke-Zacke', 'Kinderinsel Alt-Reinickendorf', 'Kita Pirole', 'Kita Luftballon', 'Kinderinsel Aroser Allee', 'Kita Nemo', 'Kita Luftballon', 'Kita Kinderinsel Weiße Stadt']"
12100206,Humboldtstraße,1.0,['Kita Humboldtstraße']
12200307,Reinickes Hof,1.0,['Kita Sternblume']
12200308,Meller Bogen,5.0,"['Humanistische Kita General-Woyna-Straße', 'Kita Albatros', 'Lustige Spatzen', 'Die kleinen Grünschnäbel II', 'Freude Kita Reinickendorf']"
12200309,Scharnweberstraße,7.0,"['Kita Sonnenkinder', 'Kita der Kath. Kirchengem. St. Rita', 'Kita - Schillingstraße', 'Kita Wortschmiede', 'Kita Hakuna Matata', 'Kindertagesstätte Simba', 'Kita Uranuskids']"
12200310,Klixstraße,6.0,"['Ev. Kita Albert-Schweitzer/Ev. Segenskirchengemeinde', 'AWO Kita Kinderwelt', 'Kindertagesstätte Kuddel-Muddel', 'Kita - Die kleinen Grünschnäbel', 'Kita Stadtperlen', 'Kita Antonia']"
12200411,Schumacher-Quartier,1.0,['Sprachfördergruppe Schatztruhe (nur Sprachförderung)']
12200412,Waldidyll/Flughafensee,1.0,['Kindertagesstätte Waldräuber']
12200413,Tegel Süd,4.0,"['Kita Neheimer Straße', 'Kita der Ev. Kirchengem. Tegel-Süd', 'Kita der Kath. Kirchengem. St. Bernhard', 'AWO Kita Schneckenhaus']"
12200414,TXL,1.0,['Siemensstadt-Kita Dreieinigkeit']
12200515,Alt-Tegel,8.0,"['Kita Ameisenburg', 'Kita der Ev. Kirchengem. Alt-Tegel', 'EKT Hokus Pokus', 'Kita Karoline', 'Kindertagesstätte am Tegeler Fließ', 'Kita Seesterne', 'Kindertagesstätte Tegler Lieblingskinder', 'Montessori-Kinderhaus Spatzen']"
12400616,Konradshöhe/Tegelort,3.0,"['Kita Havelsternchen', 'Kita Waldmäuse e.V./Waldabschni.Konradshöhe/Reiherberg', 'Kita der Ev. Kirchengem. Konradshöhe-Tegelort']"
12400617,Alt-Heiligensee,5.0,"['Kita Hennigsdorfer Straße', 'EKT Regenbogenkinder', 'Kinderhaus des Montessori-Campus am Tegeler Forst (Alt-Heiligensee)', 'Kita der Ev. Dorf-Gemeinde Heiligensee', 'Kita Dachskinder']"
12400618,Heiligensee Nord,1.0,['Kita Waldkirche/Ev.Kg.Bln-Heiligensee']
12400619,Heiligensee,5.0,"['EKT Kleine Pusteblume', 'Kita - Die Igelkinder', 'Kita Regenbogen', 'Kita der Ev. Kirchengem. Matthias-Claudius', 'Kita am Südfeld']"
12400720,Frohnau West,2.0,"['Kita Maximiliankorso', 'Christliche Montessori-Kindertagesstätte']"
12400721,Frohnau Ost,9.0,"['Kita Frohnatur', 'Ev. Kita Frohnau', 'Kita der Kath. Kirchengem. St. Hildegard', 'EKT - Ententeich', 'Wurzelkinder e.V. - Maxis', 'EKT Kinderhaus Frohnau', 'Kita Schneckenhaus', 'Kita Knusperhaus vom Rosenanger', 'Wurzelkinder e.V. - Minis']"
12400722,Hermsdorf West,4.0,"['Kita Villa Flitzesternchen', 'Kita Fichtestraße', 'Kita Entdeckerburg', 'Waldkindergarten Waldwichtel']"
12400723,Hermsdorf Ost/Waldsee,10.0,"['Kita Seestraße', 'Ev. Kita Hermsdorf', 'Kita der Kath. Kirchengem. Maria Gnaden', 'Kleine Nordlichter', 'Sonnenkita-Hermsdorf', 'EKT - Waldorf-Kindergarten Hermsdorf', 'Kita Zwergenschloß', 'Kindergarten Mini-Kids mit Grips', 'Kinderkrippe Zwergenschloß', 'Kita ""Rotbuche""']"
12500824,Ziekowstraße/Freie Scholle,6.0,"['AWO Kita Freie Scholle', 'Kita Apfelbäumchen', 'Kita der Kath. Kirchengem. Herz-Jesu', 'Kita der Ev.-methodistischen Kirche', 'Kita Humboldts Lieblingskinder', 'Kita Hoffnungskirche']"
12500825,Borsigwalde,5.0,"['Kita Ernststraße', 'Kita der Ev. Kirchengem. Borsigwalde', 'Kita Tietzer Strolche', 'Schubarts Lieblingskinder', 'Kita Tiezstr. 25']"
12500926,Wittenau Mitte,6.0,"['Kita Eichborndamm', 'Kita der Ev. Kirchengem. Alt-Wittenau', 'Kita der Kath. Kirchengem. St. Nikolaus', 'Kita Alt-Wittenau', 'Kita Bilderbuch', 'Kita Mondschein']"
12500927,Wittenau Nord,3.0,"['Kita/Kinder in Bewegung (KiB)', 'Kita der Ev. Kirchengem. Wittenau', 'Ginsterkatze']"
12500928,Waidmannslust,9.0,"['Kita Nimrodstraße', 'Kinderkrippe MINI-KIDS mit GRIPS', 'EKT Lollipopp', 'Kita Remmi-Demmi im Bergschloss', 'Kindergarten Jorinde & Joringel', 'Kita Mohnblume', 'Sprachfördergruppe Babelfisch (nur Sprachförderung)', 'Kita Froschkönig', 'APEGO-Kita Berlin']"
12500929,Lübars,4.0,"['Kita der Ev. Kirchengem. Lübars', 'EKT - Knusperhäuschen', 'Kita Alte Fasanerie', 'Kita Libelle']"
12500930,Wittenau Süd,3.0,"['Kita Rathauspromenade', 'Kita Rotbuchenweg', 'Kita der Ev. Kirchengem. Alt-Wittenau']"
12601031,Lübarser Straße,5.0,"['Kita/Kinder in Bewegung (KiB)', 'Kita Wirbelwind', 'EKT - Schlumpfoase', 'Kita Papageifisch', 'Kita Edelweiß']"
12601032,Rollbergesiedlung,2.0,"['Kita Waldshuter Zeile', 'Kita der Ev. Felsen-Kirchengem.']"
12601133,Treuenbrietzener Straße,2.0,"['Kita Treuenbrietzener Straße', 'Kindertagesstätte Kalinka']"
12601134,Märkisches Zentrum,10.0,"['Kita La Vita', 'Kita Senftenberger Ring', 'Kita Krümelkiste', 'Kita der Ev. Kirchengem. Am Seggeluchbecken', 'Katholische Kindertagesstätte St. Martin', 'EKT Heinzegraben', 'Evangelische Kita Regenbogen', 'Kita Märkolino', 'Horizonte-Kids', 'FBO der GU Senftenberger Ring (FBO)']"
12601235,Dannenwalder Weg,5.0,"['Kita Tornower Weg', ""Europa Kita Die Kinderinsel / L'ile aux enfants"", 'Kita Kirchenmäuse', 'Kita Tornower Weg', 'Horizonte-für Familien-gGmbH (nur Sprachförderung)']"
12601236,Schorfheidestraße,4.0,"['Kita Container', 'Kita Mäusekiste', 'Kita Forumhaus', 'Kita Varius Sol']"
