blknr,PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
032890,05200634,Börnicker Straße,,,,,,,,,
032891,05200634,Börnicker Straße,,,,,,,,,
032451,05200528,Weinmeisterhornweg,210.166,228.14,226.486,,,,588.196,735.449,680.019
032452,05200528,Weinmeisterhornweg,516.405,523.748,498.894,,,,490.247,605.463,507.348
032453,05200528,Weinmeisterhornweg,789.276,988.056,1205.619,,,,814.438,1012.877,857.771
032454,05200528,Weinmeisterhornweg,114.529,132.186,134.36,,,,348.462,417.948,321.794
032455,05200528,Weinmeisterhornweg,123.69,130.572,149.794,,,,510.937,605.674,535.671
032456,05200528,Weinmeisterhornweg,124.186,137.467,134.594,,,,388.441,455.87,398.772
032457,05200528,Weinmeisterhornweg,112.428,116.851,123.107,,,,260.312,277.353,268.845
032458,05200528,Weinmeisterhornweg,200.768,226.866,207.003,,,,795.251,1001.368,847.269
032459,05200528,Weinmeisterhornweg,276.723,309.462,283.617,,,,290.96,345.278,283.762
032460,05200528,Weinmeisterhornweg,298.158,303.519,285.987,,,,570.924,678.462,585.922
032461,05200528,Weinmeisterhornweg,227.71,225.67,216.882,,,,743.407,836.741,637.933
032462,05200528,Weinmeisterhornweg,238.628,245.681,216.5,,,,516.873,572.389,467.561
032463,05200528,Weinmeisterhornweg,223.336,251.571,241.087,,,,649.36,762.687,660.838
032464,05200528,Weinmeisterhornweg,195.461,173.947,170.037,,,,738.058,819.632,740.526
032465,05200528,Weinmeisterhornweg,388.328,406.005,363.085,,,,804.749,920.299,861.595
032468,05200528,Weinmeisterhornweg,103.459,115.838,110.213,,,,192.44,240.562,246.291
032469,05200528,Weinmeisterhornweg,48.441,53.602,53.691,,,,218.767,263.859,233.572
032470,05200528,Weinmeisterhornweg,132.854,129.773,147.481,,,,470.205,570.568,551.998
032471,05200528,Weinmeisterhornweg,85.287,94.585,85.661,,,,307.677,397.734,324.412
032506,05200528,Weinmeisterhornweg,,,,,,,,,
032684,05200528,Weinmeisterhornweg,998.117,1057.803,1050.133,,,,,,
032711,05200528,Weinmeisterhornweg,235.816,242.906,234.17,,,,472.445,579.69,484.303
032712,05200528,Weinmeisterhornweg,16.225,,,,,,,,
032713,05200528,Weinmeisterhornweg,238.607,251.921,221.255,,,,703.676,841.165,703.698
032726,05200528,Weinmeisterhornweg,1772.008,1847.31,1788.632,,,,3036.045,3170.119,2751.986
032742,05200528,Weinmeisterhornweg,,,,,,,,,
032751,05200528,Weinmeisterhornweg,296.875,319.192,310.996,,,,1523.499,1663.054,1457.795
032787,05200528,Weinmeisterhornweg,69.693,,,,,,,,
037180,05200528,Weinmeisterhornweg,102.832,67.583,63.046,,,,,61.885,48.627
037181,05200528,Weinmeisterhornweg,92.351,101.602,88.412,,,,,83.068,72.132
037610,05200528,Weinmeisterhornweg,1277.393,1197.377,1163.163,,,,3467.656,3789.246,3362.616
037611,05200528,Weinmeisterhornweg,768.31,808.246,780.491,,,,234.79,283.016,224.053
037612,05200528,Weinmeisterhornweg,239.445,252.348,248.426,,,,1440.507,1708.005,1514.937
037627,05200528,Weinmeisterhornweg,1050.894,1084.72,1079.459,,,,7223.549,8324.69,7743.821
037633,05200528,Weinmeisterhornweg,303.504,306.206,302.905,,,,,,
032714,05200527,Maulbeerallee,12457.302,13053.248,12589.223,2325.041,2810.83,2495.504,15763.985,13135.639,15392.901
032715,05200527,Maulbeerallee,605.408,569.259,555.2,,,,690.402,822.114,771.587
037162,05200527,Maulbeerallee,155.03,170.493,160.332,,,,173.966,199.793,146.428
037163,05200527,Maulbeerallee,111.677,119.782,113.102,,,,198.54,129.793,116.012
037164,05200527,Maulbeerallee,149.186,156.754,144.269,,,,312.91,351.183,311.823
037635,05200527,Maulbeerallee,2302.928,2521.327,2806.411,,,,138.095,115.072,103.296
037637,05200527,Maulbeerallee,2170.126,2298.67,2489.621,466.302,568.91,500.471,10657.774,12045.046,11004.788
037655,05200527,Maulbeerallee,20118.965,22471.098,20759.497,3137.317,3325.145,3038.164,4348.566,4352.6,4204.344
033501,05300735,Haveleck,,,,,,,,,
033620,05300735,Haveleck,314.844,366.985,429.116,,,,,,
033621,05300735,Haveleck,74.353,82.599,79.676,,,,209.477,248.869,219.189
033622,05300735,Haveleck,38.75,41.95,40.677,,,,142.764,176.327,148.46
033623,05300735,Haveleck,88.616,88.301,84.025,,,,375.818,409.283,348.892
033624,05300735,Haveleck,116.997,123.78,116.618,,,,257.177,317.696,283.837
033625,05300735,Haveleck,119.767,122.362,115.264,,,,265.442,317.87,275.062
033626,05300735,Haveleck,82.241,87.977,86.15,,,,253.169,323.506,256.367
033627,05300735,Haveleck,59.226,60.922,58.249,,,,169.013,196.676,181.47
033628,05300735,Haveleck,46.019,48.438,47.374,,,,115.376,141.326,121.228
033629,05300735,Haveleck,43.292,,,,,,,,
033630,05300735,Haveleck,211.619,,,,,,,,
033631,05300735,Haveleck,,,,,,,,,
033632,05300735,Haveleck,31.169,,,,,,,,
033633,05300735,Haveleck,985.03,639.025,354.99,,,,81.706,111.378,105.681
033634,05300735,Haveleck,171.793,,,,,,,,
033635,05300735,Haveleck,869.021,,,,,,,,
033804,05300735,Haveleck,,,,,,,,,
033805,05300735,Haveleck,,,,,,,,,
033806,05300735,Haveleck,,,,,,,,,
033860,05300735,Haveleck,,,,,,,,,
033803,05300838,Gartenfeld,,,,,,,,,
034005,05300838,Gartenfeld,,,,,,,,,
034801,05300838,Gartenfeld,,,,,,,,,
035001,05300838,Gartenfeld,,,,,,,,,
035002,05300838,Gartenfeld,2521.787,1204.734,1114.853,,,,,753.524,
035501,05300838,Gartenfeld,,,,,,,,,
035856,05300838,Gartenfeld,,,,,,,,,
035857,05300838,Gartenfeld,,,,,,,,,
035858,05300838,Gartenfeld,,,,,,,,,
035859,05300838,Gartenfeld,,,,,,,,,
034001,05300737,Gartenfelder Straße,,,,,,,,,
034002,05300737,Gartenfelder Straße,,,,,,,,,
034004,05300737,Gartenfelder Straße,954.68,965.585,943.86,4929.623,5635.477,5090.353,,,
034006,05300737,Gartenfelder Straße,1347.633,1333.151,1340.992,8158.652,9393.765,8816.602,,,
034007,05300737,Gartenfelder Straße,816.778,847.454,828.783,2113.568,2538.082,2221.271,,,
034008,05300737,Gartenfelder Straße,485.185,483.69,532.458,,,,1271.885,1528.24,1401.781
034009,05300737,Gartenfelder Straße,1836.69,1899.409,1970.345,9380.585,10644.655,9923.086,,87.572,70.121
034010,05300737,Gartenfelder Straße,1136.962,1145.79,1147.364,699.226,878.823,748.03,994.58,911.635,729.625
034011,05300737,Gartenfelder Straße,873.265,831.427,803.595,,,,,36.914,66.46
034012,05300737,Gartenfelder Straße,2237.865,2293.711,2307.037,,,,,,
034020,05300737,Gartenfelder Straße,443.557,420.98,446.167,551.182,378.459,546.852,229.161,86.839,99.997
034021,05300737,Gartenfelder Straße,352.272,326.655,309.552,,,,593.036,565.466,506.0
034022,05300737,Gartenfelder Straße,224.615,243.426,250.029,,,,190.856,215.952,194.487
034607,05300737,Gartenfelder Straße,712.888,708.506,709.699,1417.609,1605.391,1415.337,,,
034608,05300737,Gartenfelder Straße,934.507,938.233,906.856,,,,,,
034609,05300737,Gartenfelder Straße,485.651,531.489,523.76,2033.099,2409.195,2198.277,125.193,126.243,140.704
034617,05300737,Gartenfelder Straße,3689.065,3172.658,3709.196,7211.384,8592.92,6117.685,3128.121,3444.224,2807.275
034503,05300840,Nonnendammallee,,,,,,,,,
035920,05300840,Nonnendammallee,,,,,,,,,
036001,05300840,Nonnendammallee,6605.965,6958.563,7095.395,6641.098,8082.113,6562.681,,622.413,557.234
036002,05300840,Nonnendammallee,15390.092,17715.796,19790.512,2447.162,4164.154,4094.483,,2431.013,2098.219
036003,05300840,Nonnendammallee,3063.794,2580.171,3107.977,9286.73,9260.48,9985.17,1483.477,,
036004,05300840,Nonnendammallee,,,,,,,,,
036038,05300840,Nonnendammallee,558.71,555.295,643.184,,,,,,
036039,05300840,Nonnendammallee,,,,8471.325,5176.262,24799.855,,,
036052,05300840,Nonnendammallee,26749.717,,,,,,,,34394.598
036053,05300840,Nonnendammallee,24780.497,21273.613,25645.126,309.402,334.861,282.495,,,
036054,05300840,Nonnendammallee,2674.334,2681.302,2416.22,,,,3008.143,3152.633,3065.736
036501,05300840,Nonnendammallee,,,,,,,,,
036502,05300840,Nonnendammallee,,,,,,,,,
036601,05300840,Nonnendammallee,,,,,,,,,
036604,05300840,Nonnendammallee,17427.899,17557.961,16145.101,6593.462,16117.309,8157.462,3156.981,3488.311,5241.701
036801,05300840,Nonnendammallee,,,,,,,,,
036802,05300840,Nonnendammallee,,,,,,,,,
036851,05300840,Nonnendammallee,,,,,,,,,
036852,05300840,Nonnendammallee,,,,,,,,,
036853,05300840,Nonnendammallee,,,,,,,,,
036856,05300840,Nonnendammallee,,,,,,,,,
036900,05300840,Nonnendammallee,,,,,,,,,
036901,05300840,Nonnendammallee,,,,,,,,,
035006,05300839,Rohrdamm,1505.605,1777.06,1756.058,8393.354,9555.062,8372.995,250.907,251.75,347.202
035007,05300839,Rohrdamm,,,,,,,,,
035008,05300839,Rohrdamm,298.603,308.892,296.255,,,,1538.439,1792.457,1604.199
035009,05300839,Rohrdamm,450.273,473.971,461.939,,,,2413.374,2782.634,2519.812
035010,05300839,Rohrdamm,354.473,365.05,347.713,836.937,1043.844,894.263,854.675,1020.825,959.487
035011,05300839,Rohrdamm,281.526,296.092,284.943,1303.881,1564.922,1401.319,216.221,263.683,235.941
035012,05300839,Rohrdamm,149.484,152.213,147.45,,,,299.525,367.097,336.379
035015,05300839,Rohrdamm,305.481,308.484,297.294,1234.862,1432.578,1396.279,,427.376,337.506
035016,05300839,Rohrdamm,297.155,306.598,305.236,,,,,,
035017,05300839,Rohrdamm,,,,,,,,,
035018,05300839,Rohrdamm,251.773,247.942,283.859,,,,,,
035019,05300839,Rohrdamm,1223.762,1549.752,1462.856,,,,,371.492,246.634
035020,05300839,Rohrdamm,223.136,228.35,221.66,,,,23.998,25.718,34.753
035021,05300839,Rohrdamm,223.216,228.228,284.068,,,,2.93,5.152,4.666
035022,05300839,Rohrdamm,318.663,328.918,326.925,3069.076,3104.112,2872.944,4.015,3.436,2.68
035023,05300839,Rohrdamm,556.032,558.93,565.568,5187.882,5365.66,4750.995,72.548,70.708,53.47
035024,05300839,Rohrdamm,165.445,145.428,164.817,,,,,,
035025,05300839,Rohrdamm,118.522,135.898,135.429,,,,,,
035503,05300839,Rohrdamm,,,,,,,,,
035504,05300839,Rohrdamm,,,,,,,,,
035505,05300839,Rohrdamm,,,,,,,,,
035506,05300839,Rohrdamm,,,,,,,,,
035507,05300839,Rohrdamm,,,,,,,,,
035607,05300839,Rohrdamm,990.133,1035.75,999.974,4483.109,4892.478,3281.965,,,
035608,05300839,Rohrdamm,335.063,336.147,325.703,,,,,,
035609,05300839,Rohrdamm,826.091,861.406,851.446,2555.696,3200.598,2842.776,,,
035610,05300839,Rohrdamm,,,,,,,,,
035611,05300839,Rohrdamm,285.286,277.22,245.35,,,,694.874,863.354,756.273
035918,05300839,Rohrdamm,,,,,,,,,
035919,05300839,Rohrdamm,,,,,,,,,
035026,05300841,Siemensdamm,,,,,,,,,
035027,05300841,Siemensdamm,328.874,323.633,311.265,,,,,,
035028,05300841,Siemensdamm,,,,,,,,,
035029,05300841,Siemensdamm,660.912,670.66,685.347,1418.77,1620.609,1440.667,14.451,18.982,16.075
035030,05300841,Siemensdamm,161.796,186.308,183.677,,,,490.437,612.195,543.875
035031,05300841,Siemensdamm,125.323,133.214,124.141,,,,510.31,629.836,584.634
035032,05300841,Siemensdamm,300.684,365.3,302.889,,,,987.904,1156.435,1031.224
035033,05300841,Siemensdamm,184.511,180.297,186.133,304.173,321.257,306.454,477.537,552.001,517.857
035034,05300841,Siemensdamm,215.535,225.253,213.906,506.722,588.083,618.802,377.565,414.284,424.073
035035,05300841,Siemensdamm,349.22,345.509,314.079,,,,272.72,310.87,239.827
035036,05300841,Siemensdamm,679.496,700.364,726.899,2257.527,2913.129,2363.73,,95.556,124.66
035040,05300841,Siemensdamm,260.478,235.169,272.21,,,,,,
035041,05300841,Siemensdamm,327.394,361.709,353.219,,,,732.83,763.82,825.777
035042,05300841,Siemensdamm,310.031,314.571,323.491,421.705,534.96,588.486,801.703,872.337,776.02
035043,05300841,Siemensdamm,425.479,427.794,425.737,,,,1080.547,1227.232,953.269
035044,05300841,Siemensdamm,325.232,323.436,345.28,1084.791,1231.851,1214.437,9.226,11.044,9.704
035045,05300841,Siemensdamm,409.573,426.928,470.552,828.245,906.239,833.978,865.488,929.396,829.318
035046,05300841,Siemensdamm,582.964,601.375,573.277,,,,1621.617,1787.461,1462.203
035605,05300841,Siemensdamm,542.291,569.289,614.067,1727.64,1988.826,1814.981,268.551,238.771,231.232
035606,05300841,Siemensdamm,1533.187,1143.212,1562.99,,,,,130.406,148.995
035917,05300841,Siemensdamm,,,,,,,,,
036047,05300841,Siemensdamm,638.521,626.967,583.409,621.592,730.787,649.912,1017.022,1188.508,1075.275
036048,05300841,Siemensdamm,633.257,620.172,619.195,,,,858.189,960.099,835.717
035502,12200414,TXL,,,,,,,,,
087502,12200414,TXL,,,,,,,,,
087658,12200414,TXL,,93.275,86.692,,,,65.173,83.032,66.091
087659,12200414,TXL,50.001,672.438,661.216,,,,1285.354,1455.603,1240.106
087660,12200414,TXL,1371.224,1669.871,1544.926,,,,1293.566,1570.911,1342.916
087662,12200414,TXL,10757.092,,,,,,,,
087667,12200414,TXL,,,,,,,1661.973,2175.271,2311.544
087668,12200414,TXL,,,,,,,,,
087669,12200414,TXL,567.0,859.325,827.981,,,,,,
089600,12200414,TXL,,,,,,,,,
089613,12200414,TXL,,232.189,221.189,,,,344.62,361.629,299.406
037094,05200419,Am Heideberg,167.21,175.921,183.542,,,,785.409,915.821,803.05
037095,05200419,Am Heideberg,168.777,182.833,172.587,,,,912.622,1075.577,920.842
037096,05200419,Am Heideberg,,,,,,,,,
037097,05200419,Am Heideberg,,,,,,,,,
037100,05200419,Am Heideberg,118.436,130.711,122.884,,,,576.186,676.233,557.89
037101,05200419,Am Heideberg,95.255,108.727,104.56,,,,413.948,473.929,390.211
037103,05200419,Am Heideberg,208.83,237.538,232.27,,,,400.132,499.711,418.097
037104,05200419,Am Heideberg,269.122,275.572,264.365,,,,1049.204,1241.869,1053.482
037110,05200419,Am Heideberg,233.213,257.071,233.224,,,,699.506,830.649,752.503
037112,05200419,Am Heideberg,197.93,225.9,219.422,,,,1044.67,1234.948,1084.438
037114,05200419,Am Heideberg,261.049,313.406,308.74,,,,993.098,1122.83,982.293
037646,05200419,Am Heideberg,312.725,352.474,331.641,,,,1377.241,1627.473,1421.526
037661,05200419,Am Heideberg,353.372,386.714,371.859,,,,1421.911,1689.419,1533.7
037662,05200419,Am Heideberg,179.337,186.659,189.003,,,,805.159,891.319,783.513
037915,05200419,Am Heideberg,,,,,,,,,
037143,05200525,Pillnitzer Weg,731.295,790.174,790.401,,,,2226.05,2445.501,2691.254
037172,05200525,Pillnitzer Weg,47.256,51.627,56.073,,,,,,
037173,05200525,Pillnitzer Weg,,,,,,,,,
037638,05200525,Pillnitzer Weg,220.897,290.171,244.654,,,,593.887,743.572,622.705
037639,05200525,Pillnitzer Weg,136.415,143.356,146.691,,,,497.96,598.572,527.502
037656,05200525,Pillnitzer Weg,34.617,43.933,37.071,,,,,,
037657,05200525,Pillnitzer Weg,,,,,,,,,
037658,05200525,Pillnitzer Weg,105.643,119.669,111.117,,,,233.22,270.353,188.571
037659,05200525,Pillnitzer Weg,50.335,53.555,51.504,,,,166.56,186.978,146.371
037660,05200525,Pillnitzer Weg,31.114,36.241,35.982,,,,,70.676,58.138
037668,05200525,Pillnitzer Weg,270.113,280.514,275.709,,,,1506.907,1903.752,1775.805
037669,05200525,Pillnitzer Weg,267.932,310.226,298.36,,,,923.62,1097.724,969.232
037670,05200525,Pillnitzer Weg,1079.335,1418.761,1275.798,,,,3802.409,3912.652,4509.831
037174,05200526,Rudolf-Wissell-Großsiedlung,4900.06,5298.802,5098.526,,,,,,
037628,05200526,Rudolf-Wissell-Großsiedlung,4972.092,5419.077,5104.521,,,,203.027,287.377,248.618
037629,05200526,Rudolf-Wissell-Großsiedlung,4575.379,5008.371,4465.448,,,,,99.767,81.383
037640,05200526,Rudolf-Wissell-Großsiedlung,7121.137,7588.43,8224.506,,,,109.094,109.701,86.29
037186,05100207,An der Tränke,667.383,677.811,664.205,,,,2564.642,3057.316,2808.419
037187,05100207,An der Tränke,194.603,194.621,201.932,,,,690.325,814.228,770.877
037188,05100207,An der Tränke,301.411,321.034,305.749,,,,965.761,1187.862,1013.381
037189,05100207,An der Tränke,82.503,81.895,84.62,,,,316.512,365.947,329.022
037190,05100207,An der Tränke,323.484,317.464,326.364,,,,834.948,1020.608,885.016
037191,05100207,An der Tränke,115.98,127.429,123.402,,,,525.509,633.989,560.464
037192,05100207,An der Tränke,245.015,231.424,235.172,,,,1056.38,1233.811,1101.702
037193,05100207,An der Tränke,324.334,344.374,346.075,,,,1129.769,1295.557,1163.934
037194,05100207,An der Tränke,619.515,623.844,553.54,,,,599.576,763.84,701.669
037671,05100207,An der Tränke,600.455,603.671,562.402,,,,,110.399,
037672,05100207,An der Tränke,118.404,117.667,117.73,,,,,,
037673,05100207,An der Tränke,,,,,,,,,
037195,05200418,Isenburger Weg,61.805,,,,,,189.741,,
037196,05200418,Isenburger Weg,161.686,202.052,211.798,,,,548.42,666.193,600.122
037197,05200418,Isenburger Weg,164.084,306.327,302.093,,,,1146.484,1387.585,1248.032
037198,05200418,Isenburger Weg,314.98,302.413,293.632,,,,1189.708,1413.556,1263.566
037199,05200418,Isenburger Weg,267.734,276.994,298.247,,,,720.818,895.823,810.608
037200,05200418,Isenburger Weg,386.249,400.157,367.908,,,,994.845,1233.482,1056.478
037201,05200418,Isenburger Weg,76.561,109.169,110.917,,,,506.515,618.741,579.759
037202,05200418,Isenburger Weg,,,,,,,,,
037203,05200418,Isenburger Weg,131.586,131.706,125.261,,,,538.141,614.189,565.961
037204,05200418,Isenburger Weg,785.64,807.083,781.619,,,,2892.504,3496.431,3209.048
037205,05200418,Isenburger Weg,205.969,211.667,206.411,,,,815.26,1052.245,776.75
037206,05200418,Isenburger Weg,487.631,554.956,550.992,,,,1435.95,1761.025,1551.822
037207,05200418,Isenburger Weg,44.462,53.585,49.623,,,,148.794,188.053,167.283
037208,05200418,Isenburger Weg,56.459,63.778,59.074,,,,322.339,396.15,352.036
037209,05200418,Isenburger Weg,249.241,262.434,253.685,,,,1098.034,1321.776,1162.638
037210,05200418,Isenburger Weg,224.15,179.795,182.989,,,,677.543,762.865,630.713
037211,05200418,Isenburger Weg,99.497,97.261,95.194,,,,470.881,545.104,468.424
037212,05200418,Isenburger Weg,78.015,95.261,88.949,,,,203.38,245.46,215.256
037213,05200418,Isenburger Weg,93.38,98.233,90.619,,,,287.279,347.082,283.902
037214,05200418,Isenburger Weg,82.567,92.026,87.523,,,,295.365,346.883,289.982
037215,05200418,Isenburger Weg,76.283,83.577,76.463,,,,209.434,249.132,216.799
037216,05200418,Isenburger Weg,80.781,78.529,75.655,,,,323.11,393.631,327.862
037217,05200418,Isenburger Weg,187.559,183.412,187.667,,,,658.894,757.556,646.333
037218,05200418,Isenburger Weg,409.015,463.749,496.913,,,,925.487,1120.729,1029.833
037219,05200418,Isenburger Weg,329.434,326.523,311.348,,,,1337.562,1630.102,1448.235
037220,05200418,Isenburger Weg,125.579,116.898,117.809,,,,333.538,431.944,368.635
037221,05200418,Isenburger Weg,55.01,58.897,56.349,,,,241.743,354.23,266.447
037222,05200418,Isenburger Weg,38.61,57.956,36.181,,,,139.517,191.361,160.562
037223,05200418,Isenburger Weg,67.184,77.654,64.406,,,,128.384,154.283,138.791
037224,05200418,Isenburger Weg,50.487,54.086,49.707,,,,150.984,186.41,168.778
037225,05200418,Isenburger Weg,61.686,55.292,56.477,,,,313.875,288.729,270.3
037916,05200418,Isenburger Weg,,,,,,,,,
037917,05200418,Isenburger Weg,,,,,,,,,
037230,05200524,Döberitzer Weg,242.139,234.708,225.181,,,,693.06,881.873,714.93
037233,05200524,Döberitzer Weg,1149.33,1123.39,972.071,,,,861.969,1224.966,1203.396
037234,05200524,Döberitzer Weg,238.036,284.809,294.235,,,,492.176,548.607,530.248
037235,05200524,Döberitzer Weg,898.297,958.346,925.148,,,,3295.386,3611.04,3269.663
037236,05200524,Döberitzer Weg,152.384,147.078,146.364,,,,542.937,637.979,577.884
037239,05200524,Döberitzer Weg,,,,,,,,,
037240,05200524,Döberitzer Weg,209.832,223.314,209.02,,,,376.165,478.401,413.904
037241,05200524,Döberitzer Weg,212.242,222.421,202.429,,,,569.79,713.275,615.264
037242,05200524,Döberitzer Weg,126.911,136.402,132.939,,,,301.206,366.981,369.552
037243,05200524,Döberitzer Weg,306.859,319.699,291.471,,,,535.035,620.495,548.02
037244,05200524,Döberitzer Weg,191.341,200.811,194.085,,,,691.722,856.255,707.025
037245,05200524,Döberitzer Weg,85.912,88.358,88.2,,,,187.448,230.397,208.085
037246,05200524,Döberitzer Weg,59.528,56.387,55.962,,,,185.9,212.718,200.428
037600,05200524,Döberitzer Weg,152.55,152.801,141.847,,,,272.42,311.402,295.102
037609,05200524,Döberitzer Weg,815.41,828.794,803.247,,,,3544.527,4345.602,2152.894
037613,05200524,Döberitzer Weg,39.476,65.066,59.52,,,,154.29,180.293,165.337
037675,05200524,Döberitzer Weg,262.107,366.454,455.692,,,,1384.33,1248.261,1142.095
037679,05200524,Döberitzer Weg,50.791,55.292,51.105,,,,108.744,126.029,121.837
037680,05200524,Döberitzer Weg,44.393,44.891,38.022,,,,82.762,98.641,86.178
037681,05200524,Döberitzer Weg,76.611,88.091,82.648,,,,,63.167,58.419
037682,05200524,Döberitzer Weg,90.418,112.365,105.345,,,,89.219,117.378,100.747
037683,05200524,Döberitzer Weg,66.119,71.643,148.704,,,,80.62,134.218,91.229
037684,05200524,Döberitzer Weg,107.669,108.619,99.389,,,,493.371,486.987,503.034
037232,05200422,Werkstraße,497.541,508.387,487.302,,,,2106.255,2541.292,2137.86
